id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
496000,NIG-2023-1-14669-119.3,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Chronicles of lake chad,2023-07-18,Lake Chad Basin Weekly Security Update 10-16 July 2023"";""Zagazola,2023-07-12,ISWAP/Boko Haram suffered devastating losses in Military Airstrikes """,Chronicles of lake chad;Zagazola,2023-07-18;2023-07-12,Lake Chad Basin Weekly Security Update 10-16 July 2023;ISWAP/Boko Haram suffered devastating losses in Military Airstrikes,Zagazola,1,Tunbun Buhari village,"Chikun Gudu, Jibularam, Koloram, and Arinna Ciki",Borno state,Monguno lga,12.716344,13.973795,POINT (13.973795 12.716344),147988,Nigeria,NGA,475,Africa,1,2,2023-07-09 00:00:00.000,2023-07-10 00:00:00.000,0,10,0,0,10,10,10,475,
496001,NIG-2023-1-14669-119.4,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Chronicles of lake chad,2023-07-18,Lake Chad Basin Weekly Security Update 10-16 July 2023"";""Zagazola,2023-07-12,ISWAP/Boko Haram suffered devastating losses in Military Airstrikes """,Chronicles of lake chad;Zagazola,2023-07-18;2023-07-12,Lake Chad Basin Weekly Security Update 10-16 July 2023;ISWAP/Boko Haram suffered devastating losses in Military Airstrikes,Zagazola,1,Koloram village,"Chikun Gudu, Jibularam, Koloram, and Arinna Ciki",Borno state,Marte lga,12.571088,13.963203,POINT (13.963203 12.571088),147988,Nigeria,NGA,475,Africa,1,2,2023-07-09 00:00:00.000,2023-07-10 00:00:00.000,0,10,0,0,10,10,10,475,
482383,NIG-2023-1-14669-104.1,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2023-07-16,Military air strikes kill scores of ISWAP fighters in Lake Chad Tumbums """,Zagazola,2023-07-16,Military air strikes kill scores of ISWAP fighters in Lake Chad Tumbums,Zagazola,1,Kirta Wulgo village,"Kirta Wulgo, Arinna Ciki, and Kolloram",Borno state,Kukawa lga,12.793050,14.120870,POINT (14.12087 12.79305),147989,Nigeria,NGA,475,Africa,1,2,2023-07-15 00:00:00.000,2023-07-16 00:00:00.000,0,14,0,0,14,13,13,475,
495997,NIG-2023-1-14669-104.2,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2023-07-16,Military air strikes kill scores of ISWAP fighters in Lake Chad Tumbums """,Zagazola,2023-07-16,Military air strikes kill scores of ISWAP fighters in Lake Chad Tumbums,Zagazola,1,Koloram village,"Kirta Wulgo, Arinna Ciki, and Kolloram",Borno state,Marte lga,12.571088,13.963203,POINT (13.963203 12.571088),147988,Nigeria,NGA,475,Africa,1,2,2023-07-15 00:00:00.000,2023-07-16 00:00:00.000,0,13,0,0,13,14,13,475,
495998,NIG-2023-1-14669-104.3,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2023-07-16,Military air strikes kill scores of ISWAP fighters in Lake Chad Tumbums """,Zagazola,2023-07-16,Military air strikes kill scores of ISWAP fighters in Lake Chad Tumbums,Zagazola,1,Arinna Ciki village,"Kirta Wulgo, Arinna Ciki, and Kolloram",Borno state,Marte lga,12.652775,13.982506,POINT (13.982506 12.652775),147988,Nigeria,NGA,475,Africa,1,2,2023-07-15 00:00:00.000,2023-07-16 00:00:00.000,0,13,0,0,13,13,14,475,
484040,NIG-2023-1-14669-112,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Cronicles of lake chad,2023-08-01,Lake Chad Basin Weekly Security Update 24-30 July 2023""",Cronicles of lake chad,2023-08-01,Lake Chad Basin Weekly Security Update 24-30 July 2023,ISWAP,1,Malam Fatori village,"Mallam Fatori, Abadam LGA, Borno State",Borno state,Abadam lga,13.673400,13.338800,POINT (13.3388 13.6734),149427,Nigeria,NGA,475,Africa,1,1,2023-07-22 00:00:00.000,2023-07-22 00:00:00.000,0,0,0,0,0,1,0,475,
484360,NIG-2023-1-14669-120,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2023-07-28,Zagazola""",Zagazola,2023-07-28,Zagazola,zagazola,5,Lake Chad area,Lake Chad tumbuns,Borno state,,12.989201,13.832239,POINT (13.832239 12.989201),147988,Nigeria,NGA,475,Africa,1,1,2023-07-28 00:00:00.000,2023-07-28 00:00:00.000,0,71,0,0,71,71,0,475,
483675,NIG-2023-1-14669-111.1,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Vanguard,2023-07-31,ISWAP holds mass burial for scores of terrorists killed in Borno"";""Cronicles of lake chad,2023-08-01,Lake Chad Basin Weekly Security Update 24-30 July 2023""",Vanguard;Cronicles of lake chad,2023-07-31;2023-08-01,ISWAP holds mass burial for scores of terrorists killed in Borno;Lake Chad Basin Weekly Security Update 24-30 July 2023,Zagazola,1,Koloram village,Jibularam (Monguno) and Koloram (Marte),Borno state,Marte lga,12.571088,13.963203,POINT (13.963203 12.571088),147988,Nigeria,NGA,475,Africa,1,1,2023-07-29 00:00:00.000,2023-07-29 00:00:00.000,0,20,0,0,20,20,20,475,
487729,NIG-2023-1-14669-111.2,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Cronicles of lake chad,2023-08-01,Lake Chad Basin Weekly Security Update 24-30 July 2023"";""Vanguard,2023-07-31,ISWAP holds mass burial for scores of terrorists killed in Borno""",Cronicles of lake chad;Vanguard,2023-08-01;2023-07-31,Lake Chad Basin Weekly Security Update 24-30 July 2023;ISWAP holds mass burial for scores of terrorists killed in Borno,Zagazola,3,Monguno lga,Jibularam (Monguno) and Koloram (Marte),Borno state,Monguno lga,12.578520,13.617270,POINT (13.61727 12.57852),147988,Nigeria,NGA,475,Africa,1,1,2023-07-29 00:00:00.000,2023-07-29 00:00:00.000,0,20,0,0,20,20,20,475,
488297,NIG-2023-1-14669-124,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Lake Chad Basin Weekly Security Update 7-13 August 2023 ,2023-08-17,Nigeria: 4 August """,Lake Chad Basin Weekly Security Update 7-13 August 2023,2023-08-17,Nigeria: 4 August,ISWAP claim (through TR),1,Monguno town,"Monguno, Monguno LGA, Borno State",Borno state,Monguno lga,12.678630,13.607920,POINT (13.60792 12.67863),147988,Nigeria,NGA,475,Africa,1,1,2023-08-04 00:00:00.000,2023-08-04 00:00:00.000,0,0,0,0,0,1,0,475,
484319,NIG-2023-1-14669-117,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2023-08-06,MNJTF troops killed many ISWAP terrorists, repel attack on Monguno""",Zagazola,2023-08-06,"MNJTF troops killed many ISWAP terrorists, repel attack on Monguno",zagazola,3,Monguno lga,"monungo community, Marte Axis in Monguno",Borno state,Monguno lga,12.578520,13.617270,POINT (13.61727 12.57852),147988,Nigeria,NGA,475,Africa,1,1,2023-08-05 00:00:00.000,2023-08-05 00:00:00.000,0,3,0,0,3,3,3,475,
488342,NIG-2023-1-14669-135,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Lake Chad Basin Weekly Security Update 28 August - 3 September 2023,2023-09-05,Nigeria: 28 August """,Lake Chad Basin Weekly Security Update 28 August - 3 September 2023,2023-09-05,Nigeria: 28 August,ISWAP claim (through TR),2,Kuawa town,"Cross Kauwa-Mile Four road, Kukawa LGA, Borno State",Borno state,Kukawa lga,12.945758,13.672006,POINT (13.672006 12.945758),147988,Nigeria,NGA,475,Africa,1,1,2023-08-28 00:00:00.000,2023-08-28 00:00:00.000,0,0,0,0,0,1,0,475,
493092,NIG-2023-1-14669-146,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2023-09-04,Military Airstrikes in the South """,Zagazola,2023-09-04,Military Airstrikes in the South,Zagazola,2,Koloram village,South of Kwolaram in Marte's North Eeast of Borno,Borno state,Marte lga,12.571088,13.963203,POINT (13.963203 12.571088),147988,Nigeria,NGA,475,Africa,1,1,2023-09-04 00:00:00.000,2023-09-04 00:00:00.000,0,40,0,0,40,40,40,475,
493318,NIG-2023-1-14669-158,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Zagazola ,2023-09-20,Military Airstrikes killed 8 terrorists in North East Nigeria"";""The Punch,2023-09-21,NAF destroys B’Haram gun truck, kills eight terrorists""",Zagazola ;The Punch,2023-09-20;2023-09-21,"Military Airstrikes killed 8 terrorists in North East Nigeria;NAF destroys B’Haram gun truck, kills eight terrorists",Zagazola,1,Baranga village,Baranga Village in Marte Local Government Area of Borno State,Borno state,Marte lga,12.528833,13.964812,POINT (13.964812 12.528833),147988,Nigeria,NGA,475,Africa,1,1,2023-09-20 00:00:00.000,2023-09-20 00:00:00.000,0,8,0,0,8,8,8,475,
493748,NIG-2023-1-14669-161.1,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2023-10-02,TERRORISTS IN TUMBUN FULANI AND TUMBUN SHITU AT RECEIVING END OF NAF FIREPOWER""",Zagazola,2023-10-02,TERRORISTS IN TUMBUN FULANI AND TUMBUN SHITU AT RECEIVING END OF NAF FIREPOWER,Zagazola,1,Tumbun Fulani village,Tumbun Fulani and Tumbun Shitu,Borno state,Abadam lga,13.489685,13.456828,POINT (13.456828 13.489685),148707,Nigeria,NGA,475,Africa,1,2,2023-09-27 00:00:00.000,2023-09-30 00:00:00.000,0,2,0,0,2,1,1,475,
494640,NIG-2023-1-14669-161.2,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2023-10-02,TERRORISTS IN TUMBUN FULANI AND TUMBUN SHITU AT RECEIVING END OF NAF FIREPOWER""",Zagazola,2023-10-02,TERRORISTS IN TUMBUN FULANI AND TUMBUN SHITU AT RECEIVING END OF NAF FIREPOWER,Zagazola,3,Abadam lga,Tumbun Fulani and Tumbun Shitu,Borno state,Abadam lga,13.431620,13.313190,POINT (13.31319 13.43162),148707,Nigeria,NGA,475,Africa,1,2,2023-09-27 00:00:00.000,2023-09-30 00:00:00.000,0,1,0,0,1,2,1,475,
498462,NIG-2023-1-14669-183,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola ,2023-10-16,NAF Airstrikes comfirms attack on Terrorists in Borno's Bukar Meram""",Zagazola,2023-10-16,NAF Airstrikes comfirms attack on Terrorists in Borno's Bukar Meram,,1,Bukar Meram village,"Bukar Meram, near the Lake Chad region",Borno state,Marte lga,12.639105,14.057779,POINT (14.057779 12.639105),147989,Nigeria,NGA,475,Africa,1,1,2023-10-14 00:00:00.000,2023-10-14 00:00:00.000,0,3,0,0,3,3,2,475,
497807,NIG-2023-1-14669-179.1,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2023-10-27,Nigerian Airstrikes kills scores of ISWAP fighters in Marte """,Zagazola,2023-10-27,Nigerian Airstrikes kills scores of ISWAP fighters in Marte,Zagazola,1,Tunbun Buhari village,"Jubilaram and Tudun Baranga, both Marte LGA, Borno State",Borno state,Monguno lga,12.716344,13.973795,POINT (13.973795 12.716344),147988,Nigeria,NGA,475,Africa,2,1,2023-10-26 00:00:00.000,2023-10-26 00:00:00.000,0,20,0,0,20,20,20,475,
497838,NIG-2023-1-14669-179.2,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2023-10-27,Nigerian Airstrikes kills scores of ISWAP fighters in Marte """,Zagazola,2023-10-27,Nigerian Airstrikes kills scores of ISWAP fighters in Marte,Zagazola,1,Baranga village,"Jubilaram and Tudun Baranga, both Marte LGA, Borno State",Borno state,Marte lga,12.528833,13.964812,POINT (13.964812 12.528833),147988,Nigeria,NGA,475,Africa,2,1,2023-10-26 00:00:00.000,2023-10-26 00:00:00.000,0,20,0,0,20,20,20,475,
509080,NIG-2023-1-14669-228.2,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola ,2023-12-06,MNJTF troops destroy 4 ISWAP camps, killed 5 terrorists""",Zagazola,2023-12-06,"MNJTF troops destroy 4 ISWAP camps, killed 5 terrorists",,1,Nairawa village,"Ngurnoa, Gumnari, Nairawa, and Amburam, all Monguno LGA, Borno State",Borno state,Monguno lga,12.639829,13.839120,POINT (13.8391205 12.6398291),147988,Nigeria,NGA,475,Africa,1,1,2023-11-04 00:00:00.000,2023-11-04 00:00:00.000,0,1,0,0,1,2,1,475,
509081,NIG-2023-1-14669-228.3,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola ,2023-12-06,MNJTF troops destroy 4 ISWAP camps, killed 5 terrorists""",Zagazola,2023-12-06,"MNJTF troops destroy 4 ISWAP camps, killed 5 terrorists",,1,Gumnari village,"Ngurnoa, Gumnari, Nairawa, and Amburam, all Monguno LGA, Borno State",Borno state,Monguno lga,12.624293,13.725642,POINT (13.7256422 12.624293),147988,Nigeria,NGA,475,Africa,1,1,2023-11-04 00:00:00.000,2023-11-04 00:00:00.000,0,1,0,0,1,1,2,475,
509082,NIG-2023-1-14669-228.4,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola ,2023-12-06,MNJTF troops destroy 4 ISWAP camps, killed 5 terrorists""",Zagazola,2023-12-06,"MNJTF troops destroy 4 ISWAP camps, killed 5 terrorists",,1,Ngurnoa village,"Ngurnoa, Gumnari, Nairawa, and Amburam, all Monguno LGA, Borno State",Borno state,Monguno lga,12.714729,13.690038,POINT (13.690038 12.714729),147988,Nigeria,NGA,475,Africa,1,1,2023-11-04 00:00:00.000,2023-11-04 00:00:00.000,0,1,0,0,1,1,1,475,
506798,NIG-2023-1-14669-228.1,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola ,2023-12-06,MNJTF troops destroy 4 ISWAP camps, killed 5 terrorists""",Zagazola,2023-12-06,"MNJTF troops destroy 4 ISWAP camps, killed 5 terrorists",,3,Monguno lga,"Ngurnoa, Gumnari, Nairawa, and Amburam, all Monguno LGA, Borno State",Borno state,Monguno lga,12.578520,13.617270,POINT (13.61727 12.57852),147988,Nigeria,NGA,475,Africa,1,1,2023-11-04 00:00:00.000,2023-11-04 00:00:00.000,0,2,0,0,2,1,1,475,
499538,NIG-2023-1-14669-202,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Zagazola,2023-11-11,Scores of Fighters killed as ISWAP, Boko Haram clash in Borno"";""Phantom Eye Hub ,2023-11-10,Nigerian Army Eradicates ISWAP Stronghold at Boulaye""",Zagazola;Phantom Eye Hub,2023-11-11;2023-11-10,"Scores of Fighters killed as ISWAP, Boko Haram clash in Borno;Nigerian Army Eradicates ISWAP Stronghold at Boulaye",,3,Abadam lga,BAULAYI / Boulaye in Abadam LGA,Borno state,Abadam lga,13.431620,13.313190,POINT (13.31319 13.43162),148707,Nigeria,NGA,475,Africa,1,1,2023-11-09 00:00:00.000,2023-11-09 00:00:00.000,0,3,0,0,3,3,3,475,
501456,NIG-2023-1-14669-205,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2023-11-19,Air Force knocks out ISWAP on canoes, killing dozens """,Zagazola,2023-11-19,"Air Force knocks out ISWAP on canoes, killing dozens",,1,Baranga village,"BARANGA village within the fringes of Lake Chad, Marte LGA",Borno state,Marte lga,12.528833,13.964812,POINT (13.964812 12.528833),147988,Nigeria,NGA,475,Africa,1,1,2023-11-18 00:00:00.000,2023-11-18 00:00:00.000,0,40,0,0,40,40,40,475,
501464,NIG-2023-1-14669-221,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Zagazola,2023-11-22,Troops Neutralise Boko Haram Terrorists Planting IED"";""Lake Chad Basin Weekly Security Update,2023-11-29,Lake Chad Basin Weekly Security Update 20-26 November 2023""",Zagazola;Lake Chad Basin Weekly Security Update,2023-11-22;2023-11-29,Troops Neutralise Boko Haram Terrorists Planting IED;Lake Chad Basin Weekly Security Update 20-26 November 2023,,2,Kudokurgo village,"Near Kudokurgo, southeast of Malam Fatori",Borno state,Abadam lga,13.643764,13.348373,POINT (13.348373 13.643763999999999),149427,Nigeria,NGA,475,Africa,1,1,2023-11-21 00:00:00.000,2023-11-21 00:00:00.000,0,2,0,0,2,2,2,475,
501705,NIG-2023-1-14669-206,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2023-11-30,Bodies of terrorists""",Zagazola,2023-11-30,Bodies of terrorists,,3,Abadam lga,Abadam LGA in Borno,Borno state,Abadam lga,13.431620,13.313190,POINT (13.31319 13.43162),148707,Nigeria,NGA,475,Africa,1,2,2023-11-27 00:00:00.000,2023-11-30 00:00:00.000,0,1,0,0,1,2,1,475,
502373,NIG-2023-1-14669-223,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,4,"""Lake Chad Basin Weekly Security Update ,2023-12-06,Lake Chad Basin Weekly Security Update 27 November-3 December 2023"";""Africa News ,2023-11-30,Nigeria: 4 soldiers and militiamen killed in a jihadist ambush"";""BBC Monitoring Africa,2023-12-01,IS claims attack on checkpoint in north-east Nigeria"";""Agence France Presse,2023-11-30,Four Nigerian security personnel killed in jihadist ambush: sources""",Lake Chad Basin Weekly Security Update ;Africa News ;BBC Monitoring Africa;Agence France Presse,2023-12-06;2023-11-30;2023-12-01;2023-11-30,Lake Chad Basin Weekly Security Update 27 November-3 December 2023;Nigeria: 4 soldiers and militiamen killed in a jihadist ambush;IS claims attack on checkpoint in north-east Nigeria;Four Nigerian security personnel killed in jihadist ambush: sources,"ISWAP claim (through TR); Musa Kaka, leader of an anti-jihadist militia in Monguno",2,Lingir village,"Near Lingir, Guzamala LGA, Borno State",Borno state,Guzamala lga,12.687898,13.511536,POINT (13.511536 12.687898),147988,Nigeria,NGA,475,Africa,1,1,2023-11-28 00:00:00.000,2023-11-28 00:00:00.000,4,0,0,0,4,4,4,475,
502375,NIG-2023-1-14669-224,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Zagazola ,2023-12-02,Troops repelled 3 ISWAP attacks, killed unconfirmed numbers fighters, lost two vigilantes "";""Lake Chad Basin Weekly Security Update ,2023-12-06,Lake Chad Basin Weekly Security Update 27 November-3 December 2023""",Zagazola ;Lake Chad Basin Weekly Security Update,2023-12-02;2023-12-06,"Troops repelled 3 ISWAP attacks, killed unconfirmed numbers fighters, lost two vigilantes ;Lake Chad Basin Weekly Security Update 27 November-3 December 2023",ISWAP claim (thorugh TR),1,Monguno town,"Monguno, Monguno LGA, Borno State",Borno state,Monguno lga,12.678630,13.607920,POINT (13.60792 12.67863),147988,Nigeria,NGA,475,Africa,1,1,2023-12-01 00:00:00.000,2023-12-01 00:00:00.000,2,0,0,0,2,2,2,475,
502288,NIG-2023-1-14669-215,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2023-12-06,CLAIMS""",Zagazola,2023-12-06,CLAIMS,,3,Kukawa lga,Kukawa in Borno State,Borno state,Kukawa lga,12.963090,13.608990,POINT (13.60899 12.96309),147988,Nigeria,NGA,475,Africa,1,1,2023-12-03 00:00:00.000,2023-12-03 00:00:00.000,1,0,0,0,1,1,0,475,
502286,NIG-2023-1-14669-214,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2023-12-06,MNJTF troops destroy 4 ISWAP camps, killed 5 terrorists""",Zagazola,2023-12-06,"MNJTF troops destroy 4 ISWAP camps, killed 5 terrorists",,3,Monguno lga,Amburam village in Monguno LGA,Borno state,Monguno lga,12.578520,13.617270,POINT (13.61727 12.57852),147988,Nigeria,NGA,475,Africa,1,1,2023-12-04 00:00:00.000,2023-12-04 00:00:00.000,0,5,0,0,5,5,5,475,
506844,NIG-2023-1-14669-236,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola ,2023-12-18,Nigerian Airforce nutrialises scores of terrorists in ISWAP training camp in Bukar Mairam""",Zagazola,2023-12-18,Nigerian Airforce nutrialises scores of terrorists in ISWAP training camp in Bukar Mairam,,1,Bukar Meram village,"Bukar Meram, Monguno LGA, Borno State",Borno state,Monguno lga,12.640720,14.058888,POINT (14.0588881 12.6407202),147989,Nigeria,NGA,475,Africa,1,1,2023-12-16 00:00:00.000,2023-12-16 00:00:00.000,0,40,0,0,40,40,40,475,
507274,NIG-2023-1-14669-244,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Lake Chad Basin Weekly Security Update ,2024-01-11,Lake Chad Basin Weekly Security Update 25 December 2023-7 January 2024""",Lake Chad Basin Weekly Security Update,2024-01-11,Lake Chad Basin Weekly Security Update 25 December 2023-7 January 2024,ISWAP claim (thorugh TR),3,Kukawa lga,"Near Cross Kauwa, Kukawa LGA, Borno State",Borno state,Kukawa lga,12.963090,13.608990,POINT (13.60899 12.96309),147988,Nigeria,NGA,475,Africa,1,1,2023-12-23 00:00:00.000,2023-12-23 00:00:00.000,0,0,0,0,0,1,0,475,
507278,NIG-2023-1-14669-245,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Lake Chad Basin Weekly Security Update,2024-01-11,Lake Chad Basin Weekly Security Update 25 December 2023-7 January 2024""",Lake Chad Basin Weekly Security Update,2024-01-11,Lake Chad Basin Weekly Security Update 25 December 2023-7 January 2024,ISWAP claim (through TR),2,Kukawa town,"Kukawa-Cross Kauwa road, Kukawa LGA, Borno State",Borno state,Kukawa lga,12.924750,13.566170,POINT (13.56617 12.92475),147988,Nigeria,NGA,475,Africa,1,1,2023-12-25 00:00:00.000,2023-12-25 00:00:00.000,0,0,0,0,0,1,0,475,
506888,NIG-2023-1-14669-254,2023,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2023-12-31,2 Terrorists Die By Own Explosive Devices In Cameroon, 2 Apprehended in Borno""",Zagazola,2023-12-31,"2 Terrorists Die By Own Explosive Devices In Cameroon, 2 Apprehended in Borno",,5,Lake Chad area,"Genderi village, near the border of Cameroon in Lake Chad",Borno state,,12.989201,13.832239,POINT (13.832239 12.989201),147988,Nigeria,NGA,475,Africa,1,1,2023-12-31 00:00:00.000,2023-12-31 00:00:00.000,0,2,0,0,2,2,2,475,
506906,NIG-2024-1-14669-0,2024,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Vanguard,2024-01-06,Nigerian ISWAP leader, Ba’a Shuwa, killed"";""Zagazola,2024-01-05,Nigerian Military airstrikes eliminates Nigerian ISWAP Leader, Ba'a Shuwa, scores of fighters """,Vanguard;Zagazola,2024-01-06;2024-01-05,"Nigerian ISWAP leader, Ba’a Shuwa, killed;Nigerian Military airstrikes eliminates Nigerian ISWAP Leader, Ba'a Shuwa, scores of fighters",,3,Abadam lga,"Kwatan Dilla, in  Abadam LGA of Borno State",Borno state,Abadam lga,13.431620,13.313190,POINT (13.31319 13.43162),148707,Nigeria,NGA,475,Africa,1,1,2024-01-02 00:00:00.000,2024-01-02 00:00:00.000,0,40,0,0,40,40,40,475,
506910,NIG-2024-1-14669-3,2024,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola,2024-01-07,NAF AIR STRIKES AT PARISU, TUMBUN AGIRI AND TUMBUN ALURA IN BORNO STATE ELIMINATE TERRORISTS, DESTROY WEAPON STORAGES """,Zagazola,2024-01-07,"NAF AIR STRIKES AT PARISU, TUMBUN AGIRI AND TUMBUN ALURA IN BORNO STATE ELIMINATE TERRORISTS, DESTROY WEAPON STORAGES",,5,Lake Chad area,1.5Km Southwest of Tumbun Agiri within the Tumbuns in the Lake Chad region,Borno state,,12.989201,13.832239,POINT (13.832239 12.989201),147988,Nigeria,NGA,475,Africa,1,1,2024-01-06 00:00:00.000,2024-01-06 00:00:00.000,0,3,0,0,3,3,0,475,
507254,NIG-2024-1-14669-155,2024,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Zagazola ,2024-01-11,Troops eliminate 86 terrorists, apprehend 101 in 1 week""",Zagazola,2024-01-11,"Troops eliminate 86 terrorists, apprehend 101 in 1 week",Army statement,5,Lake Chad area,Outskirts of the Tumbuns in the Lake Chad region,Borno state,,12.989201,13.832239,POINT (13.832239 12.989201),147988,Nigeria,NGA,475,Africa,1,1,2024-01-06 00:00:00.000,2024-01-06 00:00:00.000,0,3,0,0,3,3,0,475,
